"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_modules","TestModules","","","test_modules_directory_exists",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_logging","TestLogging","","","test_logs_directory_exists",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_modules","TestModules","","","test_logger_module_exists",""
"passed","Mon Jun 01 02:59:07 UTC 2026","Mon Jun 01 02:59:07 UTC 2026","4","tests.integration.engine","test_engine_api","TestEngineAPI","","","test_api_root",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_config","TestEngineConfig","","","test_config_exists",""
"passed","Mon Jun 01 02:59:09 UTC 2026","Mon Jun 01 02:59:09 UTC 2026","7","tests.integration.cli","test_ttyd_is_running","TestTtydIsRunning","","","test_ttyd_is_running",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_paths","TestPaths","","","test_workflows_path",""
"passed","Mon Jun 01 02:59:08 UTC 2026","Mon Jun 01 02:59:09 UTC 2026","506","tests.integration.cli","test_sawectl_validate_workflow","TestSawectlWorkflowValidation","","","test_validate_logger_workflow",""
"passed","Mon Jun 01 02:59:07 UTC 2026","Mon Jun 01 02:59:08 UTC 2026","521","tests.integration.cli","test_cli_engine_connection","TestCLIEngineConnection","","","test_cli_runs_workflow",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_symlink_modules","TestModuleSymlink","","","test_modules_symlink",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_paths","TestPaths","","","test_logs_path",""
"passed","Mon Jun 01 02:59:09 UTC 2026","Mon Jun 01 02:59:09 UTC 2026","9","tests.e2e","test_full_platform_flow","TestFullPlatformFlow","","","test_system_health",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_webform_assets","TestWebformAssets","","","test_asset_script_exists",""
"passed","Mon Jun 01 02:59:10 UTC 2026","Mon Jun 01 02:59:10 UTC 2026","4","tests.e2e","test_operator_workflow","TestOperatorWorkflow","","","test_workflow_execution",""
"broken","Mon Jun 01 02:59:10 UTC 2026","Mon Jun 01 02:59:10 UTC 2026","331","tests.e2e","test_ttyd_browser_flow","TestTTYDBrowserFlow","","","test_terminal_load",""
"broken","Mon Jun 01 02:59:10 UTC 2026","Mon Jun 01 02:59:11 UTC 2026","345","tests.e2e","test_webform_ui","TestWebformUI","","","test_webform_loads",""
"failed","Mon Jun 01 02:59:09 UTC 2026","Mon Jun 01 02:59:10 UTC 2026","535","tests.e2e","test_logger_end_to_end","TestLoggerE2E","","","test_logger_flow",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","3","tests.unit.engine","test_config","TestEngineConfig","","","test_modules_path",""
"passed","Mon Jun 01 02:58:32 UTC 2026","Mon Jun 01 02:58:32 UTC 2026","0","tests.unit.engine","test_modules","TestModules","","","test_module_yaml_exists",""
"passed","Mon Jun 01 02:59:07 UTC 2026","Mon Jun 01 02:59:07 UTC 2026","6","tests.integration.engine","test_webform_port_9000","TestWebformAssets","","","test_webform_bundle",""
